"CharacterId","CharacterName","CharacterRarity","SkillOrder","CharacterAbilityId","SkillAssetId","SkillName","AbilityNo","AwakeLevel","Level","Description","AwakeDescription","EffectAssetId","EffectValue","EffectTypeId","EffectTypeName","EffectTypeCode","EffectGrade","TargetCode","SituationCode","ScopeCode","RuntimeEffectCode","ReleaseConditions"
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","0","4","クエスト中、飛行して移動 / 自身の会心率が【{17.5%}】上昇","","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","0","5","クエスト中、飛行して移動 / 自身の会心率が【{19.1%}】上昇","","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","0","6","クエスト中、飛行して移動 / 自身の会心率が【{20%}】上昇","","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","0","7","クエスト中、飛行して移動 / 自身の会心率が【{20.8%}】上昇","","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","0","8","クエスト中、飛行して移動 / 自身の会心率が【{22.5%}】上昇","","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","0","9","クエスト中、飛行して移動 / 自身の会心率が【{23.3%}】上昇","","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","0","10","クエスト中、飛行して移動 / 自身の会心率が【{25%}】上昇","","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","1","クエスト中、飛行して移動 / 自身の会心率が【{15%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","1","クエスト中、飛行して移動 / 自身の会心率が【{15%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","2","クエスト中、飛行して移動 / 自身の会心率が【{15.8%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","2","クエスト中、飛行して移動 / 自身の会心率が【{15.8%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","3","クエスト中、飛行して移動 / 自身の会心率が【{16.6%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","3","クエスト中、飛行して移動 / 自身の会心率が【{16.6%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","4","クエスト中、飛行して移動 / 自身の会心率が【{17.5%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","4","クエスト中、飛行して移動 / 自身の会心率が【{17.5%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","5","クエスト中、飛行して移動 / 自身の会心率が【{19.1%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","5","クエスト中、飛行して移動 / 自身の会心率が【{19.1%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","6","クエスト中、飛行して移動 / 自身の会心率が【{20%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","6","クエスト中、飛行して移動 / 自身の会心率が【{20%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","7","クエスト中、飛行して移動 / 自身の会心率が【{20.8%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","7","クエスト中、飛行して移動 / 自身の会心率が【{20.8%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","8","クエスト中、飛行して移動 / 自身の会心率が【{22.5%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","8","クエスト中、飛行して移動 / 自身の会心率が【{22.5%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","9","クエスト中、飛行して移動 / 自身の会心率が【{23.3%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","9","クエスト中、飛行して移動 / 自身の会心率が【{23.3%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","10","クエスト中、飛行して移動 / 自身の会心率が【{25%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","1","10","クエスト中、飛行して移動 / 自身の会心率が【{25%}】上昇","自身のスキルチャージ効率が【{5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","1","クエスト中、飛行して移動 / 自身の会心率が【{15%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","1","クエスト中、飛行して移動 / 自身の会心率が【{15%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","2","クエスト中、飛行して移動 / 自身の会心率が【{15.8%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","2","クエスト中、飛行して移動 / 自身の会心率が【{15.8%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","3","クエスト中、飛行して移動 / 自身の会心率が【{16.6%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","3","クエスト中、飛行して移動 / 自身の会心率が【{16.6%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","4","クエスト中、飛行して移動 / 自身の会心率が【{17.5%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","4","クエスト中、飛行して移動 / 自身の会心率が【{17.5%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","5","クエスト中、飛行して移動 / 自身の会心率が【{19.1%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","5","クエスト中、飛行して移動 / 自身の会心率が【{19.1%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","6","クエスト中、飛行して移動 / 自身の会心率が【{20%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","6","クエスト中、飛行して移動 / 自身の会心率が【{20%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","7","クエスト中、飛行して移動 / 自身の会心率が【{20.8%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","7","クエスト中、飛行して移動 / 自身の会心率が【{20.8%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","8","クエスト中、飛行して移動 / 自身の会心率が【{22.5%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","8","クエスト中、飛行して移動 / 自身の会心率が【{22.5%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","9","クエスト中、飛行して移動 / 自身の会心率が【{23.3%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","9","クエスト中、飛行して移動 / 自身の会心率が【{23.3%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","10","クエスト中、飛行して移動 / 自身の会心率が【{25%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20104","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","1","130000801","Ability_Critical_01","空中戦","10092","2","10","クエスト中、飛行して移動 / 自身の会心率が【{25%}】上昇","自身のスキルチャージ効率が【{9.5%}】上昇","20148","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","1","会心時、自身に攻撃力UP【{0.8%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","2","会心時、自身に攻撃力UP【{1.4%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","3","会心時、自身に攻撃力UP【{2%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","4","会心時、自身に攻撃力UP【{2.6%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","5","会心時、自身に攻撃力UP【{3.8%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","6","会心時、自身に攻撃力UP【{4.4%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","7","会心時、自身に攻撃力UP【{5%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","8","会心時、自身に攻撃力UP【{6.2%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","9","会心時、自身に攻撃力UP【{6.8%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","0","10","会心時、自身に攻撃力UP【{8%}】を付与【累積 / 最大40％】","","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","1","会心時、自身に攻撃力UP【{0.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","1","会心時、自身に攻撃力UP【{0.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","2","会心時、自身に攻撃力UP【{1.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","2","会心時、自身に攻撃力UP【{1.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","3","会心時、自身に攻撃力UP【{2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","3","会心時、自身に攻撃力UP【{2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","4","会心時、自身に攻撃力UP【{2.6%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","4","会心時、自身に攻撃力UP【{2.6%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","5","会心時、自身に攻撃力UP【{3.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","5","会心時、自身に攻撃力UP【{3.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","6","会心時、自身に攻撃力UP【{4.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","6","会心時、自身に攻撃力UP【{4.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","7","会心時、自身に攻撃力UP【{5%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","7","会心時、自身に攻撃力UP【{5%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","8","会心時、自身に攻撃力UP【{6.2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","8","会心時、自身に攻撃力UP【{6.2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","9","会心時、自身に攻撃力UP【{6.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","9","会心時、自身に攻撃力UP【{6.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","10","会心時、自身に攻撃力UP【{8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","1","10","会心時、自身に攻撃力UP【{8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{12.5％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","1","会心時、自身に攻撃力UP【{0.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","1","会心時、自身に攻撃力UP【{0.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","2","会心時、自身に攻撃力UP【{1.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","2","会心時、自身に攻撃力UP【{1.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","3","会心時、自身に攻撃力UP【{2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","3","会心時、自身に攻撃力UP【{2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","4","会心時、自身に攻撃力UP【{2.6%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","4","会心時、自身に攻撃力UP【{2.6%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","5","会心時、自身に攻撃力UP【{3.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","5","会心時、自身に攻撃力UP【{3.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","6","会心時、自身に攻撃力UP【{4.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","6","会心時、自身に攻撃力UP【{4.4%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","7","会心時、自身に攻撃力UP【{5%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","7","会心時、自身に攻撃力UP【{5%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","8","会心時、自身に攻撃力UP【{6.2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","8","会心時、自身に攻撃力UP【{6.2%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","9","会心時、自身に攻撃力UP【{6.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","9","会心時、自身に攻撃力UP【{6.8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","10","会心時、自身に攻撃力UP【{8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20105","1","1","クライアント効果","Battle","White","Self","Critical","","ParameterBuff",""
"1300008","エレクトラ","3","2","130000802","Ability_ConditionResist_01","アンドロイド","10093","2","10","会心時、自身に攻撃力UP【{8%}】を付与【累積 / 最大40％】","自身の会心ダメージが【{23.7％}】上昇","20149","1","1","クライアント効果","Battle","White","Self","BuiltIn","","ParameterBuff",""
"1300008","エレクトラ","3","3","130000803","Ability_Attack_01","リチャージャー","10094","0","1","敵を倒したとき、自身のスキルを【{5%}】チャージ","","20106","1","1","クライアント効果","Battle","White","Self","DestroyEnemy","","SkillCharge","lv=1,type=2,value=5;lv=6,type=2,value=15"
"1300008","エレクトラ","3","3","130000803","Ability_Attack_01","リチャージャー","10094","0","2","敵を倒したとき、自身のスキルを【{5.4%}】チャージ","","20106","1","1","クライアント効果","Battle","White","Self","DestroyEnemy","","SkillCharge","lv=1,type=2,value=5;lv=6,type=2,value=15"
