"Catalog","AbilityEffectAssetId","SubAssetIndex","Category","Code","AssetName","Guid","PathId","ParametersJson","SourcePath"
"NetherCodeAbilityEffectAssetCatalog","100091","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","3276092615448216512","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=3276092615448216512"
"NetherCodeAbilityEffectAssetCatalog","100092","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","4923767895524694435","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448885}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448886}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448887}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448888}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448889}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448890}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448891}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448892}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448893}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448894}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865892086448885,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":200,""limit"":0}},{""rid"":5724865892086448886,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}},{""rid"":5724865892086448887,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":300,""limit"":0}},{""rid"":5724865892086448888,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":350,""limit"":0}},{""rid"":5724865892086448889,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":400,""limit"":0}},{""rid"":5724865892086448890,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":450,""limit"":0}},{""rid"":5724865892086448891,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":500,""limit"":0}},{""rid"":5724865892086448892,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":550,""limit"":0}},{""rid"":5724865892086448893,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":600,""limit"":0}},{""rid"":5724865892086448894,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":650,""limit"":0}}]}}","general-common-9533.bundle#PathID=4923767895524694435"
"NetherCodeAbilityEffectAssetCatalog","100092","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-7025351252913956445","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":98,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-7025351252913956445"
"NetherCodeAbilityEffectAssetCatalog","100092","3","AbilitySituation","AboveErosion","AbilitySubAsset_AbilitySituation_AboveErosion","","2579329527752415651","{""_situationAboveErosion"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_percent"":70},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=2579329527752415651"
"NetherCodeAbilityEffectAssetCatalog","100092","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","2327837678160828835","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=2327837678160828835"
"NetherCodeAbilityEffectAssetCatalog","100093","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","2966586248298909591","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448895}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448896}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448897}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448898}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448899}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448900}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448901}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448902}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448903}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448904}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865892086448895,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":200,""limit"":0}},{""rid"":5724865892086448896,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}},{""rid"":5724865892086448897,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":300,""limit"":0}},{""rid"":5724865892086448898,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":350,""limit"":0}},{""rid"":5724865892086448899,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":400,""limit"":0}},{""rid"":5724865892086448900,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":450,""limit"":0}},{""rid"":5724865892086448901,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":500,""limit"":0}},{""rid"":5724865892086448902,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":550,""limit"":0}},{""rid"":5724865892086448903,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":600,""limit"":0}},{""rid"":5724865892086448904,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":650,""limit"":0}}]}}","general-common-9533.bundle#PathID=2966586248298909591"
"NetherCodeAbilityEffectAssetCatalog","100093","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-1597999487229997161","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":28,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-1597999487229997161"
"NetherCodeAbilityEffectAssetCatalog","100093","3","AbilitySituation","AboveErosion","AbilitySubAsset_AbilitySituation_AboveErosion","","6512245157803544471","{""_situationAboveErosion"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_percent"":70},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=6512245157803544471"
"NetherCodeAbilityEffectAssetCatalog","100093","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","622362057797750679","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=622362057797750679"
"NetherCodeAbilityEffectAssetCatalog","100094","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","8252931506233957511","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448895}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448896}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448897}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448898}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448899}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448900}}],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448901}}],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448902}}],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448903}}],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[{""buffType"":20,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448904}}],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865892086448895,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":200,""limit"":0}},{""rid"":5724865892086448896,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}},{""rid"":5724865892086448897,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":300,""limit"":0}},{""rid"":5724865892086448898,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":350,""limit"":0}},{""rid"":5724865892086448899,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":400,""limit"":0}},{""rid"":5724865892086448900,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":450,""limit"":0}},{""rid"":5724865892086448901,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":500,""limit"":0}},{""rid"":5724865892086448902,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":550,""limit"":0}},{""rid"":5724865892086448903,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":600,""limit"":0}},{""rid"":5724865892086448904,""type"":{""class"":""DefenceUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":650,""limit"":0}}]}}","general-common-9533.bundle#PathID=8252931506233957511"
"NetherCodeAbilityEffectAssetCatalog","100094","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-7665170782261912441","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":98,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-7665170782261912441"
"NetherCodeAbilityEffectAssetCatalog","100094","3","AbilitySituation","AboveErosion","AbilitySubAsset_AbilitySituation_AboveErosion","","-7292023726348739449","{""_situationAboveErosion"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_percent"":70},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-7292023726348739449"
"NetherCodeAbilityEffectAssetCatalog","100094","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","8637168159217835143","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=8637168159217835143"
"NetherCodeAbilityEffectAssetCatalog","100095","1","AbilityEffect","ChargeMana","AbilitySubAsset_AbilityEffect_ChargeMana","","-6465292856854895366","{""_levelType"":0,""_level1"":{""_energy"":1.0},""_level2"":{""_energy"":2.0},""_level3"":{""_energy"":3.0},""_level4"":{""_energy"":4.0},""_level5"":{""_energy"":5.0},""_level6"":{""_energy"":6.0},""_level7"":{""_energy"":7.0},""_level8"":{""_energy"":8.0},""_level9"":{""_energy"":9.0},""_level10"":{""_energy"":10.0}}","general-common-9533.bundle#PathID=-6465292856854895366"
"NetherCodeAbilityEffectAssetCatalog","100095","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","7618525404906267898","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":28,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=7618525404906267898"
"NetherCodeAbilityEffectAssetCatalog","100095","3","AbilitySituation","AboveErosion","AbilitySubAsset_AbilitySituation_AboveErosion","","-526435325231553286","{""_situationAboveErosion"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_percent"":70},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-526435325231553286"
"NetherCodeAbilityEffectAssetCatalog","100095","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","8827551004879758586","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=8827551004879758586"
"NetherCodeAbilityEffectAssetCatalog","100096","1","AbilityEffect","ChargeMana","AbilitySubAsset_AbilityEffect_ChargeMana","","-6911551987534932317","{""_levelType"":0,""_level1"":{""_energy"":1.0},""_level2"":{""_energy"":2.0},""_level3"":{""_energy"":3.0},""_level4"":{""_energy"":4.0},""_level5"":{""_energy"":5.0},""_level6"":{""_energy"":6.0},""_level7"":{""_energy"":7.0},""_level8"":{""_energy"":8.0},""_level9"":{""_energy"":9.0},""_level10"":{""_energy"":10.0}}","general-common-9533.bundle#PathID=-6911551987534932317"
"NetherCodeAbilityEffectAssetCatalog","100096","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","4133078646055753379","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":98,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=4133078646055753379"
"NetherCodeAbilityEffectAssetCatalog","100096","3","AbilitySituation","AboveErosion","AbilitySubAsset_AbilitySituation_AboveErosion","","-429174219988347229","{""_situationAboveErosion"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_percent"":70},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-429174219988347229"
"NetherCodeAbilityEffectAssetCatalog","100096","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-9033578236751325533","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-9033578236751325533"
"NetherCodeAbilityEffectAssetCatalog","100097","1","AbilityEffect","SkillCharge","AbilitySubAsset_AbilityEffect_SkillCharge","","1044718528334032120","{""_levelType"":0,""_level1"":{""_chargeValue"":10},""_level2"":{""_chargeValue"":20},""_level3"":{""_chargeValue"":30},""_level4"":{""_chargeValue"":40},""_level5"":{""_chargeValue"":50},""_level6"":{""_chargeValue"":60},""_level7"":{""_chargeValue"":70},""_level8"":{""_chargeValue"":80},""_level9"":{""_chargeValue"":90},""_level10"":{""_chargeValue"":100}}","general-common-9533.bundle#PathID=1044718528334032120"
"NetherCodeAbilityEffectAssetCatalog","100097","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-3427206104552084232","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":28,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-3427206104552084232"
"NetherCodeAbilityEffectAssetCatalog","100097","3","AbilitySituation","AboveErosion","AbilitySubAsset_AbilitySituation_AboveErosion","","-5561953403783123720","{""_situationAboveErosion"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_percent"":70},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-5561953403783123720"
"NetherCodeAbilityEffectAssetCatalog","100097","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-791904062948676360","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-791904062948676360"
"NetherCodeAbilityEffectAssetCatalog","100098","1","AbilityEffect","SkillCharge","AbilitySubAsset_AbilityEffect_SkillCharge","","-272033135969347055","{""_levelType"":0,""_level1"":{""_chargeValue"":10},""_level2"":{""_chargeValue"":20},""_level3"":{""_chargeValue"":30},""_level4"":{""_chargeValue"":40},""_level5"":{""_chargeValue"":50},""_level6"":{""_chargeValue"":60},""_level7"":{""_chargeValue"":70},""_level8"":{""_chargeValue"":80},""_level9"":{""_chargeValue"":90},""_level10"":{""_chargeValue"":100}}","general-common-9533.bundle#PathID=-272033135969347055"
"NetherCodeAbilityEffectAssetCatalog","100098","2","AbilityScope","PlayerSideOnly","AbilitySubAsset_AbilityScope_PlayerSideOnly","","-7274229550029645295","{""_scopePlayerSide"":{""_ignoreDeadUnit"":1,""_elementType"":98,""_manaType"":-1,""_partyPosition"":-1,""_unionType"":-1,""_jobGroupFlag"":-1,""_jobSpeciesFlag"":-1}}","general-common-9533.bundle#PathID=-7274229550029645295"
"NetherCodeAbilityEffectAssetCatalog","100098","3","AbilitySituation","AboveErosion","AbilitySubAsset_AbilitySituation_AboveErosion","","1531536398907169297","{""_situationAboveErosion"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]},""_percent"":70},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=1531536398907169297"
"NetherCodeAbilityEffectAssetCatalog","100098","4","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","4605016162488506897","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=4605016162488506897"
