"Catalog","AbilityEffectAssetId","SubAssetIndex","Category","Code","AssetName","Guid","PathId","ParametersJson","SourcePath"
"AbilityEffectAssetCatalog","20249","2","AbilitySituation","BuiltIn","AbilitySubAsset_AbilitySituation_BuiltIn","","-2651403882054012977","{""_builtIn"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-2651403882054012977"
"AbilityEffectAssetCatalog","20249","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-847389563690930225","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-847389563690930225"
"AbilityEffectAssetCatalog","20250","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","-1717704513597662402","{""_levelType"":0,""_level1"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448810}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448811}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448812}}],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448813}}],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[{""buffType"":10,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5724865892086448814}}],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":5724865892086448810,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":15,""limit"":0}},{""rid"":5724865892086448811,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":30,""limit"":0}},{""rid"":5724865892086448812,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":45,""limit"":0}},{""rid"":5724865892086448813,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":60,""limit"":0}},{""rid"":5724865892086448814,""type"":{""class"":""AttackUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":75,""limit"":0}}]}}","general-common-9533.bundle#PathID=-1717704513597662402"
"AbilityEffectAssetCatalog","20250","2","AbilitySituation","BuiltIn","AbilitySubAsset_AbilitySituation_BuiltIn","","1041636705007573822","{""_builtIn"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=1041636705007573822"
"AbilityEffectAssetCatalog","20250","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","3289101613034904382","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=3289101613034904382"
"AbilityEffectAssetCatalog","20251","1","AbilityEffect","StackLinkedPassiveBuff","AbilitySubAsset_AbilityEffect_StackLinkedPassiveBuff","","-8020223769890517923","{""_levelType"":0,""_level1"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280949}}]},""_level2"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280950}}]},""_level3"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280951}}]},""_level4"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280952}}]},""_level5"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280953}}]},""_level6"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280954}}]},""_level7"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280955}}]},""_level8"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280956}}]},""_level9"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280957}}]},""_level10"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":120,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348994001660280958}}]},""references"":{""version"":2,""RefIds"":[{""rid"":2348994001660280949,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":3,""limit"":0}},{""rid"":2348994001660280950,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":4,""limit"":0}},{""rid"":2348994001660280951,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":6,""limit"":0}},{""rid"":2348994001660280952,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":8,""limit"":0}},{""rid"":2348994001660280953,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":12,""limit"":0}},{""rid"":2348994001660280954,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":14,""limit"":0}},{""rid"":2348994001660280955,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":16,""limit"":0}},{""rid"":2348994001660280956,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":19,""limit"":0}},{""rid"":2348994001660280957,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":21,""limit"":0}},{""rid"":2348994001660280958,""type"":{""class"":""SkillChargeQuantityUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}}]}}","general-common-9533.bundle#PathID=-8020223769890517923"
"AbilityEffectAssetCatalog","20251","2","AbilitySituation","Passive","AbilitySubAsset_AbilitySituation_Passive","","1368857126411111517","{""_immediateExecution"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=1368857126411111517"
"AbilityEffectAssetCatalog","20251","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-5010562159980835747","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-5010562159980835747"
"AbilityEffectAssetCatalog","20252","1","AbilityEffect","StackLinkedPassiveBuff","AbilitySubAsset_AbilityEffect_StackLinkedPassiveBuff","","6831710394113996765","{""_levelType"":0,""_level1"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821900}}]},""_level2"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821901}}]},""_level3"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821902}}]},""_level4"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821903}}]},""_level5"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821904}}]},""_level6"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821905}}]},""_level7"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821906}}]},""_level8"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821907}}]},""_level9"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821908}}]},""_level10"":{""_conditions"":[],""_linkedBuffType"":10000001,""_buffs"":[{""buffType"":30,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821909}}]},""references"":{""version"":2,""RefIds"":[{""rid"":2348993964710821900,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":1,""limit"":0}},{""rid"":2348993964710821901,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":2,""limit"":0}},{""rid"":2348993964710821902,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":3,""limit"":0}},{""rid"":2348993964710821903,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":4,""limit"":0}},{""rid"":2348993964710821904,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":6,""limit"":0}},{""rid"":2348993964710821905,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":7,""limit"":0}},{""rid"":2348993964710821906,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":8,""limit"":0}},{""rid"":2348993964710821907,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":10,""limit"":0}},{""rid"":2348993964710821908,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":11,""limit"":0}},{""rid"":2348993964710821909,""type"":{""class"":""CriticalUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":13,""limit"":0}}]}}","general-common-9533.bundle#PathID=6831710394113996765"
"AbilityEffectAssetCatalog","20252","2","AbilitySituation","Passive","AbilitySubAsset_AbilitySituation_Passive","","-4103982692637853731","{""_immediateExecution"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-4103982692637853731"
"AbilityEffectAssetCatalog","20252","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","3103883365685082077","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=3103883365685082077"
"AbilityEffectAssetCatalog","20253","1","AbilityEffect","PassiveBuff","AbilitySubAsset_AbilityEffect_PassiveBuff","","-8183632671784663075","{""_levelType"":0,""_level1"":{""_conditions"":[{""rid"":5975763803091763342}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763343}}]},""_level2"":{""_conditions"":[{""rid"":5975763803091763344}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763345}}]},""_level3"":{""_conditions"":[{""rid"":5975763803091763346}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763347}}]},""_level4"":{""_conditions"":[{""rid"":5975763803091763348}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763349}}]},""_level5"":{""_conditions"":[{""rid"":5975763803091763350}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763351}}]},""_level6"":{""_conditions"":[{""rid"":5975763803091763352}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763353}}]},""_level7"":{""_conditions"":[{""rid"":5975763803091763354}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763355}}]},""_level8"":{""_conditions"":[{""rid"":5975763803091763356}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763357}}]},""_level9"":{""_conditions"":[{""rid"":5975763803091763358}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763359}}]},""_level10"":{""_conditions"":[{""rid"":5975763803091763360}],""_buffs"":[{""buffType"":3024,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":5975763803091763361}}]},""references"":{""version"":2,""RefIds"":[{""rid"":5975763803091763342,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763343,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":25,""limit"":0}},{""rid"":5975763803091763344,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763345,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":35,""limit"":0}},{""rid"":5975763803091763346,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763347,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":62,""limit"":0}},{""rid"":5975763803091763348,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763349,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":81,""limit"":0}},{""rid"":5975763803091763350,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763351,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":118,""limit"":0}},{""rid"":5975763803091763352,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763353,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":137,""limit"":0}},{""rid"":5975763803091763354,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763355,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":156,""limit"":0}},{""rid"":5975763803091763356,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763357,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":193,""limit"":0}},{""rid"":5975763803091763358,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763359,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":212,""limit"":0}},{""rid"":5975763803091763360,""type"":{""class"":""ConditionParameterHasBuff"",""ns"":""Project.Ingame.BuffEnableConditions"",""asm"":""Project""},""data"":{""_buffType"":10000001,""_stack"":5}},{""rid"":5975763803091763361,""type"":{""class"":""AbnormalStoneTargetDamageUpPermilleBuffParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""valueType"":0,""value"":250,""limit"":0}}]}}","general-common-9533.bundle#PathID=-8183632671784663075"
"AbilityEffectAssetCatalog","20253","2","AbilitySituation","Passive","AbilitySubAsset_AbilitySituation_Passive","","-2723665625192626211","{""_immediateExecution"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":-2}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":-2,""type"":{""class"":"""",""ns"":"""",""asm"":""""}}]}}","general-common-9533.bundle#PathID=-2723665625192626211"
"AbilityEffectAssetCatalog","20253","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","2442691486240966621","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=2442691486240966621"
"AbilityEffectAssetCatalog","20254","1","AbilityEffect","ParameterBuff","AbilitySubAsset_AbilityEffect_ParameterBuff","","5840864393608062053","{""_levelType"":1,""_level1"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821914}}],""_endSituation"":{""situation"":0,""value"":0}},""_level2"":{""_buffs"":[{""buffType"":10000001,""BuffTargetFilter"":{""m_FileID"":0,""m_PathID"":0},""parameterReference"":{""rid"":2348993964710821915}}],""_endSituation"":{""situation"":0,""value"":0}},""_level3"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level4"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level5"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level6"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level7"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level8"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level9"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""_level10"":{""_buffs"":[],""_endSituation"":{""situation"":0,""value"":0}},""references"":{""version"":2,""RefIds"":[{""rid"":2348993964710821914,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":2}},{""rid"":2348993964710821915,""type"":{""class"":""CrestBuffPassionParameterReference"",""ns"":""Project.Ingame"",""asm"":""Project""},""data"":{""grantStackCount"":4}}]}}","general-common-9533.bundle#PathID=5840864393608062053"
"AbilityEffectAssetCatalog","20254","2","AbilitySituation","StartBattle","AbilitySubAsset_AbilitySituation_StartBattle","","-3799394762060700571","{""_situationStartBattle"":{""_probabilityType"":0,""_probabilityPerMille"":1000,""_levelBasedProbability"":{""_level1"":1000,""_level2"":1000,""_level3"":1000,""_level4"":1000,""_level5"":1000,""_level6"":1000,""_level7"":1000,""_level8"":1000,""_level9"":1000,""_level10"":1000},""_executeCountLimit"":{""_executeCountLimit"":{""rid"":2387564260636491935}},""_situationCost"":{""_situationCosts"":[]}},""references"":{""version"":2,""RefIds"":[{""rid"":2387564260636491935,""type"":{""class"":""ExecuteCountLimitQuestParameter"",""ns"":""Project.BattleSituations.SituationLimits"",""asm"":""Project""},""data"":{""_valueType"":0,""_countLimit"":{""_countLimit"":1},""_levelBased"":{""_level1"":{""_countLimit"":0},""_level2"":{""_countLimit"":0},""_level3"":{""_countLimit"":0},""_level4"":{""_countLimit"":0},""_level5"":{""_countLimit"":0},""_level6"":{""_countLimit"":0},""_level7"":{""_countLimit"":0},""_level8"":{""_countLimit"":0},""_level9"":{""_countLimit"":0},""_level10"":{""_countLimit"":0}}}}]}}","general-common-9533.bundle#PathID=-3799394762060700571"
"AbilityEffectAssetCatalog","20254","3","AbilityTarget","Self","AbilitySubAsset_AbilityTarget_Self","","-7893556847524813723","{""_targetSelf"":{}}","general-common-9533.bundle#PathID=-7893556847524813723"
