"Catalog","AbilityEffectAssetId","EffectCode","TargetCode","SituationCode","ScopeCode","SubAssetCount","PathId"
"AbilityEffectAssetCatalog","20132","ParameterBuff","Self","BelowHp","","3","-4299597339605729610"
"AbilityEffectAssetCatalog","20133","ParameterBuff","Self","Avoidance","","3","-8503844864322457120"
"AbilityEffectAssetCatalog","20134","ParameterBuff","Self","BuiltIn","","3","1277286433140280246"
"AbilityEffectAssetCatalog","20135","ActionPattern","Self","BuiltIn","","3","2486905390564244747"
"AbilityEffectAssetCatalog","20136","PassiveBuff","Self","Passive","","3","-444021965963810625"
"AbilityEffectAssetCatalog","20138","ParameterBuff","Self","BuiltIn","","3","-5118224734507205799"
"AbilityEffectAssetCatalog","20140","ActionPattern","Self","BuiltIn","","3","8572436129185067125"
"AbilityEffectAssetCatalog","20141","ParameterBuff","FriendAll","BuiltIn","","3","6425501613782373854"
"AbilityEffectAssetCatalog","20143","ParameterBuff","FriendAll","BuiltIn","","3","-5539661451580656461"
"AbilityEffectAssetCatalog","20145","ParameterBuff","Self","NormalAttackCount","","3","-5508418383167703944"
"AbilityEffectAssetCatalog","20146","ParameterBuff","Self","BuiltIn","","3","5901686690477917947"
"AbilityEffectAssetCatalog","20147","ParameterBuff","FriendAll","BuiltIn","","3","-1747902703176424910"
"AbilityEffectAssetCatalog","20148","ParameterBuff","Self","BuiltIn","","3","2762896527262702254"
"AbilityEffectAssetCatalog","20149","ParameterBuff","Self","BuiltIn","","3","1364445135584845517"
"AbilityEffectAssetCatalog","20150","ParameterBuff","Self","StartBattle","","3","-8591949417369885450"
"AbilityEffectAssetCatalog","20154","ParameterBuff","Self","Critical","","3","1509007970912585866"
"AbilityEffectAssetCatalog","20155","ParameterBuff","Self","Critical","","3","-3700004950603960096"
"AbilityEffectAssetCatalog","20156","ParameterBuff","Self","StartBattle","","3","-2396983496965949622"
"AbilityEffectAssetCatalog","20157","ParameterBuff","Self","BuiltIn","","3","7166998675543511815"
"AbilityEffectAssetCatalog","20158","ParameterBuff","Self","BuiltIn","","3","-1249928283406235384"
"AbilityEffectAssetCatalog","20159","ParameterBuff","Self","BuiltIn","","3","3989283610196398827"
"AbilityEffectAssetCatalog","20160","ParameterBuff","Self","BuiltIn","","3","-5356295683567336841"
"AbilityEffectAssetCatalog","20163","ParameterBuff","Self","StartBattle","","3","-8620430739548916158"
"AbilityEffectAssetCatalog","20164","ParameterBuff","FriendAll","StartBattle","","3","-4786655428251570072"
"AbilityEffectAssetCatalog","20165","ParameterBuff","FriendAll","BuiltIn","","3","3623086455240126873"
"AbilityEffectAssetCatalog","20166","ParameterBuff","Self","BuiltIn","","3","1775196004789806190"
"AbilityEffectAssetCatalog","20167","ParameterBuff","SucceedRecover","GiveRecovery","","3","-5260567292283415733"
"AbilityEffectAssetCatalog","20168","ParameterBuff","FriendAll","ReceiveBuff","","3","-6141854791102409677"
"AbilityEffectAssetCatalog","20169","ParameterBuff","FriendAll","BuiltIn","","3","-5583617258864009162"
"AbilityEffectAssetCatalog","20170","HpLinkedBuff","Self","Passive","","3","-6533172274938348433"
"AbilityEffectAssetCatalog","20172","PassiveBuff","Self","Passive","","3","5779040004232483698"
"AbilityEffectAssetCatalog","20174","ActionPattern","Self","BuiltIn","","3","-8504505281737528733"
"AbilityEffectAssetCatalog","20175","PassiveBuff","Self","Passive","","3","7086761136500707542"
"AbilityEffectAssetCatalog","20176","ParameterBuff","Self","BuiltIn","","3","5294275894427477005"
"AbilityEffectAssetCatalog","20177","ParameterBuff","Self","BuiltIn","","3","-5407200403917065550"
"AbilityEffectAssetCatalog","20178","ParameterBuff","Self","BuiltIn","","3","-5868275389908943167"
"AbilityEffectAssetCatalog","20179","PassiveBuff","Self","Passive","","3","3516662895628074407"
"AbilityEffectAssetCatalog","20180","ParameterBuff","Self","BuiltIn","","3","6173764575784089710"
"AbilityEffectAssetCatalog","20181","ParameterBuff","FriendAll","BuiltIn","","3","-5792075795333368718"
"AbilityEffectAssetCatalog","20182","PassiveBuff","Self","Passive","","3","-3049677776921734829"
"AbilityEffectAssetCatalog","20183","ParameterBuff","Self","BuiltIn","","3","-1194965020033821301"
"AbilityEffectAssetCatalog","20184","ParameterBuff","Self","BuiltIn","","3","2062217315039925368"
"AbilityEffectAssetCatalog","20185","ParameterBuff","Self","BuiltIn","","3","7357808110287741724"
"AbilityEffectAssetCatalog","20186","ChargeMana","Self","StartBattle","","3","-6807744412433943618"
"AbilityEffectAssetCatalog","20187","SkillCharge","Self","OreMining","","3","3377868364715270091"
"AbilityEffectAssetCatalog","20188","RecoverHp","Self","BelowHp","","3","6686708622014409876"
"AbilityEffectAssetCatalog","20189","ParameterBuff","Self","BuiltIn","","3","6249893012223942332"
"AbilityEffectAssetCatalog","20190","SkillCharge","Self","NormalAttackCount","","3","-1905523692834403220"
"AbilityEffectAssetCatalog","20191","ParameterBuff","Self","BuiltIn","","3","-7629127958631419978"
"AbilityEffectAssetCatalog","20192","ParameterBuff","Self","NormalAttackCount","","3","-5653992331504644672"
"AbilityEffectAssetCatalog","20193","ParameterBuff","Self","BuiltIn","","3","5366037609183371051"
"AbilityEffectAssetCatalog","20194","ParameterBuff","Self","BuiltIn","","3","3363497470155137275"
"AbilityEffectAssetCatalog","20195","PassiveBuff","Self","Passive","","3","-4326544672923749716"
"AbilityEffectAssetCatalog","20196","ParameterBuff","FriendAll","Duration","","3","962650073429655956"
"AbilityEffectAssetCatalog","20197","ParameterBuff","FriendAll","BuiltIn","","3","-7686052901476813629"
"AbilityEffectAssetCatalog","20198","PassiveBuff","Self","Passive","","3","221116431044243828"
"AbilityEffectAssetCatalog","20199","PassiveBuff","Self","Passive","","3","-5396463535709251930"
"AbilityEffectAssetCatalog","20200","ParameterBuff","Self","BuiltIn","","3","1787116803365947575"
"AbilityEffectAssetCatalog","20201","ParameterBuff","Self","BuiltIn","","3","3139486288645295892"
"AbilityEffectAssetCatalog","20202","ParameterBuff","Self","BuiltIn","","3","-6176112850661449662"
"AbilityEffectAssetCatalog","20203","ParameterBuff","OpponentAll","Duration","","3","-7423367632900926379"
"AbilityEffectAssetCatalog","20204","ParameterBuff","Self","BuiltIn","","3","-5222834328944309637"
"AbilityEffectAssetCatalog","20205","PassiveBuff","Self","Passive","","3","-6358872426776362282"
"AbilityEffectAssetCatalog","20206","ParameterBuff","Self","BuiltIn","","3","-644838814289456126"
"AbilityEffectAssetCatalog","20207","ParameterBuff","Self","ReceiveDamage","","3","3911681806976354164"
"AbilityEffectAssetCatalog","20208","PassiveBuff","Self","Passive","","3","-8982743379799774877"
"AbilityEffectAssetCatalog","20209","PassiveBuff","Self","Passive","","3","8258806415447248497"
"AbilityEffectAssetCatalog","20223","ParameterBuff","Self","ReceiveRecovery","","3","780846456302543330"
"AbilityEffectAssetCatalog","20225","PassiveBuff","Self","Passive","","3","4953316705132692142"
"AbilityEffectAssetCatalog","20226","ParameterBuff","FriendAll","NormalAttackCount","","3","8568042557148921592"
"AbilityEffectAssetCatalog","20227","ParameterBuff","Self","ReceiveDamage","","3","-6562619213777056061"
"AbilityEffectAssetCatalog","20228","PassiveBuff","Self","Passive","","3","-298439987681542234"
"AbilityEffectAssetCatalog","20229","SkillCharge","Self","GiveRecovery","","3","-1103291529845298192"
"AbilityEffectAssetCatalog","20230","ParameterBuff","Self","BuiltIn","","3","-1396238135751876771"
"AbilityEffectAssetCatalog","20231","ParameterBuff","Self","BuiltIn","","3","-8750313821706384319"
"AbilityEffectAssetCatalog","20232","ParameterBuff","Self","BuiltIn","","3","300043306433098799"
"AbilityEffectAssetCatalog","20233","ParameterBuff","Self","StartBattle","","3","-7399822770231706740"
"AbilityEffectAssetCatalog","20234","ParameterBuff","Self","BelowHp","","3","1887948920266302031"
"AbilityEffectAssetCatalog","20235","ParameterBuff","Self","BuiltIn","","3","2166392944680107983"
"AbilityEffectAssetCatalog","20236","RecoverHp","Self","BuiltIn","","3","-6964716836208567544"
"AbilityEffectAssetCatalog","20243","ActionPattern","Self","BuiltIn","","3","-5227852811115854244"
"AbilityEffectAssetCatalog","20244","ParameterBuff","Self","NormalAttackCount","","3","7980417302873647143"
"AbilityEffectAssetCatalog","20245","PassiveBuff","Self","Passive","","3","4485926820982230778"
"AbilityEffectAssetCatalog","20249","ParameterBuff","Self","BuiltIn","","3","-597505637358686257"
"AbilityEffectAssetCatalog","20250","ParameterBuff","Self","BuiltIn","","3","-4294179001843311810"
"AbilityEffectAssetCatalog","20251","StackLinkedPassiveBuff","Self","Passive","","3","4251846133215333469"
"AbilityEffectAssetCatalog","20252","StackLinkedPassiveBuff","Self","Passive","","3","-5012190345787000867"
"AbilityEffectAssetCatalog","20253","PassiveBuff","Self","Passive","","3","-1272903955581073443"
"AbilityEffectAssetCatalog","20254","ParameterBuff","Self","StartBattle","","3","-2542550953807813531"
"AbilityEffectAssetCatalog","20257","ParameterBuff","Self","BuiltIn","","3","2591760614756290071"
"AbilityEffectAssetCatalog","20258","ParameterBuff","Self","DeadEnemy","","3","9198531760226862764"
"AbilityEffectAssetCatalog","20260","PassiveBuff","Self","Passive","","3","3548971486291181214"
"AbilityEffectAssetCatalog","20261","ParameterBuff","Self","BuiltIn","","3","79049711709899584"
"AbilityEffectAssetCatalog","20262","ParameterBuff","Self","BuiltIn","","3","-8625467666951528488"
"AbilityEffectAssetCatalog","20263","PassiveBuff","Self","Passive","","3","485911278626965661"
"AbilityEffectAssetCatalog","20264","ParameterBuff","Self","BuiltIn","","3","1324125572210139981"
"AbilityEffectAssetCatalog","20265","ParameterBuff","Self","BuiltIn","","3","-7645250026140098725"
"AbilityEffectAssetCatalog","20267","ParameterBuff","Self","Critical","","3","2535434654383147601"
"AbilityEffectAssetCatalog","20268","ParameterBuff","Self","ReceiveDamage","","3","4381432635468403085"
"AbilityEffectAssetCatalog","20269","ParameterBuff","Self","StartBattle","","3","-6232938273377558694"
"AbilityEffectAssetCatalog","20270","ParameterBuff","Self","StartBattle","","3","3890890926050503054"
"AbilityEffectAssetCatalog","20271","ParameterBuff","Self","BuiltIn","","3","-976715591317638524"
"AbilityEffectAssetCatalog","20272","ParameterBuff","Self","Critical","","3","-6216166913808626444"
"AbilityEffectAssetCatalog","20273","ParameterBuff","Self","StartBattle","","3","4798626433755848976"
"AbilityEffectAssetCatalog","20274","ParameterBuff","Self","StartBattle","","3","7242961264715962005"
"AbilityEffectAssetCatalog","20275","ParameterBuff","Self","StartBattle","","3","1638851511528953023"
"AbilityEffectAssetCatalog","20276","ParameterBuff","Self","StartBattle","","3","2927471896879978566"
"AbilityEffectAssetCatalog","20277","ParameterBuff","Self","BelowHp","","3","-3147565990004465454"
"AbilityEffectAssetCatalog","20278","ParameterBuff","Self","NormalAttackCount","","3","-6569671903123459324"
"AbilityEffectAssetCatalog","20279","ParameterBuff","Self","NormalAttackCount","","3","-6117444341555555575"
"AbilityEffectAssetCatalog","20280","ParameterBuff","Self","StartBattle","","3","8727300650819823878"
"AbilityEffectAssetCatalog","20281","ParameterBuff","FriendAll","Duration","","3","-2247186215228230146"
"AbilityEffectAssetCatalog","20282","ActionPattern","Self","BuiltIn","","3","3231530747354166292"
"AbilityEffectAssetCatalog","20284","ChargeMana","Self","Duration","","3","5912776668373011658"
"AbilityEffectAssetCatalog","20286","ParameterBuff","Self","Duration","","3","-4588750171392371737"
"AbilityEffectAssetCatalog","20287","ParameterBuff","FriendAll","BuiltIn","","3","1513925902073633998"
"AbilityEffectAssetCatalog","20299","ParameterBuff","Self","BuiltIn","","3","-3124286266952505803"
"AbilityEffectAssetCatalog","20303","ParameterBuff","Self","DestroyEnemy","","3","4897822747465471418"
"AbilityEffectAssetCatalog","20305","ParameterBuff","Self","BuiltIn","","3","7539174184347206261"
"AbilityEffectAssetCatalog","20306","ParameterBuff","Self","BuiltIn","","3","855824334369542547"
"AbilityEffectAssetCatalog","20307","ParameterBuff","Self","BuiltIn","","3","-609878819089189762"
"AbilityEffectAssetCatalog","20308","PassiveBuff","Self","Passive","","3","-2533732739792539890"
"AbilityEffectAssetCatalog","20309","ParameterBuff","Self","BuiltIn","","3","7914721205214264236"
"AbilityEffectAssetCatalog","20310","ParameterBuff","Self","BuiltIn","","3","3805868802851799245"
"AbilityEffectAssetCatalog","20311","ParameterBuff","Self","BuiltIn","","3","-1912669761413831076"
"AbilityEffectAssetCatalog","20312","PassiveBuff","Self","Passive","","3","-1065045067970979882"
"AbilityEffectAssetCatalog","20313","PassiveBuff","Self","Passive","","3","-7730058968139696690"
"AbilityEffectAssetCatalog","20314","PassiveBuff","Self","Passive","","3","2015872957842978391"
"AbilityEffectAssetCatalog","20315","PassiveBuff","Self","Passive","","3","-1713332202747613622"
"AbilityEffectAssetCatalog","20316","PassiveBuff","Self","Passive","","3","-3439466440420028383"
"AbilityEffectAssetCatalog","20317","PassiveBuff","Self","Passive","","3","3073476613753054120"
"AbilityEffectAssetCatalog","20318","ParameterBuff","Self","BuiltIn","","3","8177441982199039115"
"AbilityEffectAssetCatalog","20319","ParameterBuff","Self","BuiltIn","","3","-2710874377839944434"
"AbilityEffectAssetCatalog","20320","ParameterBuff","Self","Duration","","3","-3456656890054673035"
"AbilityEffectAssetCatalog","20321","ParameterBuff","Self","StartBattle","","3","4815654814389911737"
"AbilityEffectAssetCatalog","20322","SkillCharge","Self","DeadEnemy","","3","-7706375795814811878"
"AbilityEffectAssetCatalog","20323","ParameterBuff","Self","DeadEnemy","","3","2811265033199029323"
"AbilityEffectAssetCatalog","20324","ParameterBuff","Self","Critical","","3","-8840840779142729663"
"AbilityEffectAssetCatalog","20325","ActionPattern","Self","BuiltIn","","3","-8377006297086061141"
"AbilityEffectAssetCatalog","20326","ParameterBuff","Self","BuiltIn","","3","-4729769948998836753"
"AbilityEffectAssetCatalog","20327","PassiveBuff","Self","Passive","","3","1403751397720228756"
"AbilityEffectAssetCatalog","20328","ParameterBuff","Self","ReceiveDamage","","3","8343597978085388820"
"AbilityEffectAssetCatalog","20329","RecoverHp","FriendAll","Duration","","3","-3713063754163186271"
"AbilityEffectAssetCatalog","20330","PassiveBuff","Self","Passive","","3","-7981228296831296153"
"AbilityEffectAssetCatalog","20331","ParameterBuff","Self","BuiltIn","","3","3884416997967644945"
"AbilityEffectAssetCatalog","20332","ActionPattern","Self","BuiltIn","","3","3299171356681808512"
"AbilityEffectAssetCatalog","20333","SkillCharge","Self","OtherAllyActivateActionSkill","","3","-1140888022370526444"
"AbilityEffectAssetCatalog","20334","SkillCharge","FriendAll","NormalAttackCount","","3","-4667294620803562257"
"AbilityEffectAssetCatalog","20335","ParameterBuff","Self","BuiltIn","","3","1459874132516780909"
"AbilityEffectAssetCatalog","20336","PassiveBuff","Self","Passive","","3","-2812389765308832615"
"AbilityEffectAssetCatalog","20337","ParameterBuff","Self","Critical","","3","-2614215528409698470"
"AbilityEffectAssetCatalog","20338","ParameterBuff","OpponentAll","Duration","","3","-5056401049765428755"
"AbilityEffectAssetCatalog","20339","ParameterBuff","Self","Duration","","3","7511428888988285310"
"AbilityEffectAssetCatalog","20340","PassiveBuff","Self","Passive","","3","6729608119817999420"
"AbilityEffectAssetCatalog","20341","PassiveBuff","Self","Passive","","3","-2270049569615344661"
"AbilityEffectAssetCatalog","20342","PassiveBuff","Self","Passive","","3","-3204142862145547876"
"AbilityEffectAssetCatalog","20343","ActionPattern","Self","BuiltIn","","3","3311256900241579915"
"AbilityEffectAssetCatalog","20344","PassiveBuff","Self","Passive","","3","-4883041434447156167"
"AbilityEffectAssetCatalog","20345","PassiveBuff","Self","Passive","","3","-3083300924702337690"
"AbilityEffectAssetCatalog","20346","ParameterBuff","Self","BuiltIn","","3","1933796906817928819"
"AbilityEffectAssetCatalog","20347","ActionPattern","Self","BuiltIn","","3","-3198666231717011338"
"AbilityEffectAssetCatalog","20348","PassiveBuff","Self","Passive","","3","3450203776510814550"
"AbilityEffectAssetCatalog","20349","ParameterBuff","FriendAll","BuiltIn","","3","517776278605191496"
"AbilityEffectAssetCatalog","20350","PassiveBuff","Self","Passive","","3","5775710717055911132"
"AbilityEffectAssetCatalog","20351","ActionPattern","Self","BuiltIn","","3","594318743405271697"
"AbilityEffectAssetCatalog","20352","PassiveBuff","Self","Passive","","3","-3273603147056996209"
"AbilityEffectAssetCatalog","20353","ParameterBuff","Self","ReceiveBuff","","3","-2141601842165065027"
"AbilityEffectAssetCatalog","20354","ActionPattern","Self","BuiltIn","","3","594223975003429562"
"AbilityEffectAssetCatalog","20355","ParameterBuff","Self","BuiltIn","","3","-1432345655586361063"
"AbilityEffectAssetCatalog","20356","ChargeMana","Self","Duration","","3","-5553208838349430667"
"AbilityEffectAssetCatalog","20357","PassiveBuff","Self","Passive","","3","4389100651592817465"
"AbilityEffectAssetCatalog","20358","ParameterBuff","Self","GiveDamage","","3","7027916672342400023"
"AbilityEffectAssetCatalog","20359","ParameterBuff","Self","OtherAllyActivateActionSkill","","3","685994611317651631"
"AbilityEffectAssetCatalog","20360","ActionPattern","Self","BuiltIn","","3","-1240519484407098211"
"AbilityEffectAssetCatalog","20361","ParameterBuff","Self","BuiltIn","","3","-5468947429718075131"
"AbilityEffectAssetCatalog","20362","ParameterBuff","Self","BuiltIn","","3","-7894793203040943216"
"AbilityEffectAssetCatalog","20363","PassiveBuff","Self","Passive","","3","5852631663197008029"
"AbilityEffectAssetCatalog","20364","ParameterBuff","Self","Critical","","3","5793675861611731935"
"AbilityEffectAssetCatalog","20365","ActionPattern","Self","BuiltIn","","3","4139682423194118380"
"AbilityEffectAssetCatalog","20366","ParameterBuff","Self","BuiltIn","","3","-6223857659039675753"
"AbilityEffectAssetCatalog","20367","ParameterBuff","Self","ReceiveDamage","","3","-5508606178942796"
"AbilityEffectAssetCatalog","20368","ParameterBuff","FriendAll","BuiltIn","","3","-4005487340215720518"
"AbilityEffectAssetCatalog","20369","ParameterBuff","Self","StartBattle","","3","2472606998061227609"
"AbilityEffectAssetCatalog","20370","ActionPattern","Self","BuiltIn","","3","-6319417109923476694"
"AbilityEffectAssetCatalog","20371","ParameterBuff","FriendAll","NormalAttackCount","","3","7506336643937846651"
"AbilityEffectAssetCatalog","20372","ParameterBuff","FriendAll","ReceiveBuff","","3","5602988828817930384"
"AbilityEffectAssetCatalog","20373","ActionSkillRestriction","Self","Passive","","3","-5437951709411171794"
"AbilityEffectAssetCatalog","20374","ChainSkillRestriction","Self","Passive","","3","6702363915463942537"
"AbilityEffectAssetCatalog","20375","ActionPattern","Self","BuiltIn","","3","-3514179343623692401"
"AbilityEffectAssetCatalog","20376","ParameterBuff","Self","Critical","","3","3058917309305892080"
"AbilityEffectAssetCatalog","20377","PerStackParameter","Self","Passive","","3","4208680247088105985"
"AbilityEffectAssetCatalog","20378","ParameterBuff","Self","ReceiveBuffFromOtherAlly","","3","-5127141813995507545"
"AbilityEffectAssetCatalog","20379","ParameterBuff","Self","ReceiveBuffFromOtherAlly","","3","1084459653264716081"
"AbilityEffectAssetCatalog","20380","ActionPattern","Self","BuiltIn","","3","7625011451724630918"
"AbilityEffectAssetCatalog","20381","ParameterBuff","SucceedRecover","GiveRecovery","","3","-2629992106306362991"
"AbilityEffectAssetCatalog","20382","ParameterBuff","Self","ReceiveRecovery","","3","-6893511054578474534"
"AbilityEffectAssetCatalog","20383","Revive","Self","ActivateForceChain","","3","5695072448879887555"
"AbilityEffectAssetCatalog","20384","ParameterBuff","Self","Revived","","3","6961588852949995564"
"AbilityEffectAssetCatalog","20385","RecoverHp","FriendAll","Revived","","3","-7468429634847483742"
"AbilityEffectAssetCatalog","30001","ActionPattern","Self","BuiltIn","","3","-8117152223836376118"
"AbilityEffectAssetCatalog","30002","ActionPattern","Self","BuiltIn","","3","8099193710610926661"
"AbilityEffectAssetCatalog","30003","ActionPattern","Self","BuiltIn","","3","-2442479289852491442"
"AbilityEffectAssetCatalog","30011","ActionPattern","Self","BuiltIn","","3","-2296405666621861526"
"AbilityEffectAssetCatalog","30012","ActionPattern","Self","BuiltIn","","3","-6424660374729957580"
"AbilityEffectAssetCatalog","30013","ActionPattern","Self","BuiltIn","","3","477375568415596195"
"AbilityEffectAssetCatalog","40001","PassiveBuff","Self","Passive","","3","-7295793948668085077"
"AbilityEffectAssetCatalog","40002","PassiveBuff","Self","Passive","","3","8501321505298179157"
"AbilityEffectAssetCatalog","40003","PassiveBuff","Self","Passive","","3","-2522290876109673030"
"AbilityEffectAssetCatalog","40004","ParameterBuff","Self","StartBattle","","3","8049506885055102122"
"AbilityEffectAssetCatalog","50001","ActionPattern","Self","BuiltIn","","3","4332586069728289483"
"AbilityEffectAssetCatalog","50002","ParameterBuff","Self","Passive","","3","6069211379286538331"
"AbilityEffectAssetCatalog","50003","ParameterBuff","Self","StartBattle","","3","754841861563303174"
"AbilityEffectAssetCatalog","50004","ParameterBuff","Self","StartBattle","","3","-4190725141452679073"
"AbilityEffectAssetCatalog","50005","PassiveBuff","Self","Passive","","3","-1829133172589536594"
"AbilityEffectAssetCatalog","50006","PassiveBuff","Self","Passive","","3","6978658074906325991"
"AbilityEffectAssetCatalog","60001","ParameterBuff","FriendAll","Passive","","3","796955452316343538"
"AbilityEffectAssetCatalog","60002","ParameterBuff","Self","Passive","","3","8395596854714141326"
"AbilityEffectAssetCatalog","90001","ParameterBuff","Self","Passive","AllUnit","4","6048168094932116551"
"AbilityEffectAssetCatalog","90002","ParameterBuff","Self","Passive","AllUnit","4","1562935878419585476"
"AbilityEffectAssetCatalog","90003","PassiveBuff","Self","Passive","AllUnit","4","6111929635245696490"
"AbilityEffectAssetCatalog","90004","ParameterBuff","Self","Passive","EnemySideOnly","4","3260330478192954711"
"AbilityEffectAssetCatalog","90005","ParameterBuff","Self","Passive","PlayerSideOnly","4","1064674433733780480"
"AbilityEffectAssetCatalog","90006","ParameterBuff","Self","Passive","PlayerSideOnly","4","7300754399467139069"
"AbilityEffectAssetCatalog","90007","ParameterBuff","Self","BuiltIn","PlayerSideOnly","4","4157722415079968520"
"AbilityEffectAssetCatalog","90008","ParameterBuff","Self","GameStart","PlayerSideOnly","4","-5981595713243848934"
"AbilityEffectAssetCatalog","90009","ParameterBuff","Self","StartBattle","EnemySideOnly","4","-7552673733886222051"
"AbilityEffectAssetCatalog","90010","ParameterBuff","Self","Passive","PlayerSideOnly","4","546094783300110244"
"AbilityEffectAssetCatalog","90011","RecoverHp","Self","Critical","PlayerSideOnly","4","7260543554418180133"
"AbilityEffectAssetCatalog","90012","StackLinkedPassiveBuff","Self","Passive","PlayerSideOnly","4","2595948497229712367"
"AbilityEffectAssetCatalog","90013","ParameterBuff","Self","Duration","EnemySideOnly","4","-2071999678338748283"
"AbilityEffectAssetCatalog","90014","RecoverHp","Self","Duration","EnemySideOnly","4","-4137959815177773833"
"AbilityEffectAssetCatalog","90015","PassiveBuff","Self","Passive","PlayerSideOnly","4","5670199269229536616"
"AbilityEffectAssetCatalog","90016","PassiveBuff","Self","Passive","PlayerSideOnly","4","-3428138824106592117"
"AbilityEffectAssetCatalog","90017","PassiveBuff","Self","Passive","PlayerSideOnly","4","-5684803486485948991"
"AbilityEffectAssetCatalog","90018","PassiveBuff","Self","Passive","PlayerSideOnly","4","-1242530415062331300"
"AbilityEffectAssetCatalog","90019","PassiveBuff","Self","Passive","PlayerSideOnly","4","-358389601616036793"
"AbilityEffectAssetCatalog","90020","ParameterBuff","Self","Duration","PlayerSideOnly","4","9071377620136804173"
"AbilityEffectAssetCatalog","90021","ParameterBuff","Self","SpendBuff","PlayerSideOnly","4","5067081502408222468"
"AbilityEffectAssetCatalog","90022","ParameterBuff","Self","GameStart","PlayerSideOnly","4","5360049914170506002"
"AbilityEffectAssetCatalog","90023","HpLinkedBuff","Self","Passive","EnemySideOnly","4","-2674781681745721683"
"AbilityEffectAssetCatalog","90024","HpLinkedBuff","Self","Passive","EnemySideOnly","4","-5193217029961438243"
"AbilityEffectAssetCatalog","90025","ParameterBuff","Self","ActivateForceChain","PlayerSideOnly","4","-7653119964006982405"
"AbilityEffectAssetCatalog","90026","ParameterBuff","Self","ReceiveBuff","PlayerSideOnly","4","-7471433796765698903"
"AbilityEffectAssetCatalog","90027","ParameterBuff","Self","Duration","PlayerSideOnly","4","-2753971143342469030"
"AbilityEffectAssetCatalog","90028","ParameterBuff","Self","Duration","PlayerSideOnly","4","-567900063687781886"
"AbilityEffectAssetCatalog","90029","ParameterBuff","Self","StartBattle","EnemySideOnly","4","-4793441003129370775"
"AbilityEffectAssetCatalog","90030","ParameterBuff","Self","Duration","PlayerSideOnly","4","-5976031487393078776"
"AbilityEffectAssetCatalog","99001","StageFieldManaGainDown","FriendAll","Passive","PlayerSideOnly","4","2864166007836586807"
"AbilityEffectAssetCatalog","100001","ParameterBuff","Self","StartBattle","","3","-1002072733086478153"
"AbilityEffectAssetCatalog","100002","ParameterBuff","Self","StartBattle","","3","-3807903099526392155"
"AbilityEffectAssetCatalog","100003","ParameterBuff","FriendAll","BelowHp","","3","6867285184542642442"
"AbilityEffectAssetCatalog","100004","ParameterBuff","Self","BelowHp","","3","-2679412628100116306"
"AbilityEffectAssetCatalog","100005","ParameterBuff","SucceedRecover","GiveRecovery","","3","-2795250173642721627"
"AbilityEffectAssetCatalog","100006","ParameterBuff","SucceedAttack","GiveDamage","","3","-5416758156765421285"
"AbilityEffectAssetCatalog","100007","ParameterBuff","SucceedAttack","GiveDamage","","3","4820501551452196733"
"AbilityEffectAssetCatalog","100008","HpLinkedBuff","Self","Passive","","3","-4982107833566933165"
"AbilityEffectAssetCatalog","100009","RecoverHp","Self","Duration","","3","-3181484024915995942"
"AbilityEffectAssetCatalog","100010","ParameterBuff","FriendAll","Duration","","3","6426326471017323737"
"AbilityEffectAssetCatalog","100011","ParameterBuff","FriendAll","Duration","","3","-1337922100320624520"
"AbilityEffectAssetCatalog","100012","ParameterBuff","Self","StartBattle","","3","4877150748328800341"
"AbilityEffectAssetCatalog","100013","ParameterBuff","Self","StartBattle","","3","5866796073697008428"
"AbilityEffectAssetCatalog","100014","ParameterBuff","FriendAll","BelowHp","","3","5299746971565648929"
"AbilityEffectAssetCatalog","100015","ParameterBuff","FriendAll","BelowHp","","3","5100512394958724895"
"AbilityEffectAssetCatalog","100016","ParameterBuff","OpponentAll","BelowHp","","3","-1678009144329402187"
"AbilityEffectAssetCatalog","100017","AbnormalApply","OpponentAll","BelowHp","","3","8689742623964792181"
"AbilityEffectAssetCatalog","100018","ParameterBuff","FriendAll","BelowHp","","3","3065730332931910359"
"AbilityEffectAssetCatalog","100019","ParameterBuff","OpponentAll","BelowHp","","3","-5036296040089200289"
"AbilityEffectAssetCatalog","100020","PassiveBuff","Self","Passive","","3","-7029262252054829867"
"AbilityEffectAssetCatalog","100021","ParameterBuff","OpponentAll","StartBattle","","3","-3526256151533312685"
"AbilityEffectAssetCatalog","100022","ParameterBuff","OpponentAll","StartBattle","","3","2600702014229936024"
"AbilityEffectAssetCatalog","100023","ParameterBuff","FriendAll","BelowHp","","3","-5369745827049972976"
"AbilityEffectAssetCatalog","100024","ParameterBuff","OpponentAll","BelowHp","","3","-2095975374982591347"
"AbilityEffectAssetCatalog","100025","ParameterBuff","FriendAll","BelowHp","","3","3132604705211677276"
"AbilityEffectAssetCatalog","100026","PassiveBuff","Self","Passive","","3","85456575467141706"
"AbilityEffectAssetCatalog","100027","PassiveBuff","Self","Passive","","3","6096611627465187431"
"AbilityEffectAssetCatalog","100028","ParameterBuff","Self","StartBattle","","3","5085012423130294196"
"AbilityEffectAssetCatalog","100029","PassiveBuff","Self","Passive","","3","6033955639101095276"
"AbilityEffectAssetCatalog","100030","ParameterBuff","FriendAll","BelowHp","","3","5335949296464174944"
"AbilityEffectAssetCatalog","100031","RecoverHp","FriendAll","BelowHp","","3","-1017869148263172259"
